,Thrust,Torque
0,0.2504632400911133,0.0
1,0.2516210398233646,0.0005785007741812902
2,0.2516254916224397,0.0005786905574720473
3,0.2516207265148903,0.0005784670265622639
4,0.2516238024312756,0.0005785223585569049
5,0.2516252303585356,0.0005785349301633103
6,0.25162520465237087,0.0005784010832989908
7,0.2516261476310968,0.0001444059338168478
8,0.25162635887106893,-0.0005363980134029437
9,0.2516263746933029,-0.0005288883645262405
10,0.25162439374391443,-0.0005552178746129759
11,0.2516260951215036,-0.0005324202806209715
12,0.2516260051322587,-0.0005264809928972323
13,0.2516256929920691,-0.0005608008111617585
14,0.2516262383935954,-0.0005226783154483012
15,0.25162507005062207,-0.0005081024848159125
16,0.2516262421689785,-0.000522669049854622
17,0.2516258595926656,-0.0005052876588332732
18,0.25162498292757934,-0.00046033891921496816
19,0.25162388947237,-0.0004894378653216629
20,0.2516226489647693,-0.0004595874343147975
21,0.2516257168468442,-0.00035708974374477627
22,0.25162369823507563,-0.00046786703081134063
23,0.25161623294003604,-0.00027046853301716106
24,0.24009999487531494,-0.0004358967821167487
25,0.22179863514749631,-0.0003167400751869773
26,0.20512925725074793,-0.00019947512615622496
27,0.18819735758740327,0.00023306015577148132
28,0.17302993789099916,0.00017897677650507271
29,0.1598670089212405,0.0003178103169061898
30,0.14815243285374247,0.0002777879091089533
31,0.13818569942684536,0.00028477860013181096
32,0.12942895303230573,0.0005761830873339266
33,0.12098325072494112,0.0005785997033461078
34,0.11371853152470449,0.0005786317059963991
35,0.10694371525618714,0.0005782330452192184
36,0.09944668400999329,0.0005782299284973698
37,0.09241210846721426,0.000578721523167818
38,0.08615068528502991,0.0005784314998049615
39,0.07929541784546132,0.0005786566478695462
40,0.07331285798581355,0.0005785180190070383
41,0.07024659666528224,0.0005786772646346645
42,0.06917622606203522,0.0005786985606722492
43,0.07025052798950263,0.0005786493570150769
44,0.072114359564847,0.0005786839346970269
45,0.07568023034390621,0.0005786977614984789
46,0.08019599049940557,0.0005787051261156897
47,0.08541339453796166,0.0005786757779654513
48,0.09258815079772703,0.0005786893768679282
49,0.0991602115630636,0.0005786981103746326
50,0.10817689118001665,0.0005785868512435183
51,0.11789234968493784,0.000246494088661033
52,0.1266203750193193,-0.00031824543303203995
53,0.13475005373659135,-0.00042773204600372676
54,0.1424584476519396,-0.00037546140099554596
55,0.14751096622485413,-0.0004740619403078541
56,0.15168316126147463,-0.00046050952122173483
57,0.1541212522072256,-0.00047713795637941044
58,0.15512964163109672,-0.0004597617667631125
59,0.15485066359477237,-0.0005782143195061202
60,0.15412196894953575,-0.0005763246464475943
61,0.15226190798236414,-0.0005748857727223333
62,0.14947561735954448,-0.0005785062900226214
63,0.145737588252483,-0.00054507481874851
64,0.14109194835220903,-0.000531233514569344
65,0.13650660077117685,-0.0005781923397577157
66,0.1318587719018545,-0.0005478255483760666
67,0.12621466345252108,-2.2039563838655843e-05
68,0.11979382917685297,-0.00047669923531797596
69,0.11512241028833897,0.00013643372306673565
70,0.10895740149665892,8.864140002762431e-05
71,0.10339152925327463,0.00038495843481608746
72,0.09770341754028761,0.000574670628565094
73,0.09239372766124276,0.0005640618831159966
74,0.08800604245616356,0.0005785995836603665
75,0.08416937943491148,0.0005783430452481318
76,0.08116571162701534,0.0005786622644515009
77,0.07847140648685369,0.0005785797759814718
78,0.07813820765687943,0.0005784644293094318
79,0.07905631178722934,0.0005780671595310296
80,0.08091789909372206,0.00034385935859818073
81,0.08498401254878561,0.00017999047013771542
82,0.09024234558736029,0.00010859400829779458
83,0.09577432110173394,-1.5097575366868564e-05
84,0.10143516515176734,2.398960012158859e-06
85,0.10639798469199199,-4.2855685585789795e-05
86,0.11093124476850721,-5.920834664823553e-05
87,0.11489761661024339,-8.02961140134183e-05
88,0.1183195171438386,-9.402873434784377e-05
89,0.12118037370790968,-0.00010029500754675695
90,0.12345046164552663,-9.164796330839774e-05
91,0.12484731368134522,5.9341950008367e-06
92,0.125451854171984,-4.120979457949941e-05
93,0.12618023176288454,-0.00010843154685449817
94,0.12682104175935954,-4.164821363434702e-05
95,0.12691557012006768,-6.86098861543016e-05
96,0.1269050715094129,-8.543623428019031e-05
97,0.12673742069910668,-4.943578106311e-05
98,0.12603264209533266,1.2717148791265896e-05
99,0.12481341951842655,5.644351880971048e-05
100,0.12343580493079177,5.8407260413461606e-05
101,0.12226343055053489,3.0559543165332844e-05
102,0.12139674201415387,2.2340864820848472e-05
103,0.12061447063696788,4.3068807826405e-05
104,0.11978254802322963,5.4506444013549936e-05
105,0.1189496579299433,7.085998782632269e-05
106,0.11812461007892368,8.348218588094278e-05
107,0.11734810438774927,9.294422945719974e-05
108,0.11665963155298772,9.70810326682613e-05
109,0.11611027435342246,9.326656543333885e-05
110,0.11577621532220121,7.344149431260414e-05
111,0.11566458622940012,6.727088019281016e-05
112,0.11565907127292382,6.64009859713324e-05
113,0.11567752253442333,6.908587692682196e-05
114,0.11558137770658523,0.00011141717604661017
115,0.11529496157156882,0.00012286415663678864
116,0.115048870828577,0.00012042496333641429
117,0.11493910648845662,0.00011669973486859088
118,0.11496491112768674,0.00010160592999138045
119,0.11514949286957113,9.594168963637572e-05
